# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.839789595   14.839789595   14.839789595
    7.402402402   -3.824778618   -3.824778618   -3.824778618
    7.417417417   -3.785313227   -3.785313227   -3.785313227
    7.432432432   -3.769253672   -3.769253672   -3.769253672
    7.447447447   -3.772430693   -3.772430694   -3.772430693
    7.462462462   -3.784473381   -3.784473381   -3.784473381
    7.477477477   -3.808358277   -3.808358277   -3.808358277
    7.492492492   -3.852191201   -3.852191201   -3.852191201
    7.507507508   -3.906547350   -3.906547350   -3.906547350
    7.522522523   -3.944922312   -3.944922312   -3.944922312
    7.537537538   -3.945383959   -3.945383959   -3.945383959
    7.552552553   -3.910471606   -3.910471606   -3.910471606
    7.567567568   -3.857437773   -3.857437773   -3.857437773
    7.582582583   -3.800866211   -3.800866211   -3.800866211
    7.597597598   -3.746925687   -3.746925688   -3.746925688
    7.612612613   -3.695932932   -3.695932932   -3.695932932
    7.627627628   -3.644543401   -3.644543401   -3.644543401
    7.642642643   -3.586984172   -3.586984173   -3.586984172
    7.657657658   -3.521813872   -3.521813872   -3.521813872
    7.672672673   -3.453449913   -3.453449913   -3.453449913
    7.687687688   -3.385936517   -3.385936517   -3.385936517
    7.702702703   -3.324589629   -3.324589629   -3.324589629
    7.717717718   -3.281641607   -3.281641607   -3.281641607
    7.732732733   -3.269576452   -3.269576452   -3.269576452
    7.747747748   -3.289361158   -3.289361158   -3.289361158
    7.762762763   -3.324269301   -3.324269302   -3.324269301
